"HolderAddress","Quantity","PendingBalanceUpdate"
"0x51d5ac6578c169908d6ca6f0de117bfaa2c7d47a","1","No"
"0xfd443cfd21172cd5bda7b754c2fb64819efa74f6","1","No"
"0xee63189a3b5d35ff8e6f67bd2b2a3aca4e084e85","1","No"
"0xd58919830be1833052b8321021218f10d80d088d","1","No"
"0x0de299534957329688a735d03961dbd848a5f87f","1","No"
"0xf1b1cf1a44cade3d7a0962d61abdc475f1f3d093","1","No"
"0xf123d384879948d5cc1189a69ca9f175260ce174","1","No"
"0x7e0ea36c5ba39da24e7b25e0f1819bb26c0dbcd1","1","No"
"0xa8ecf8ce8efbe9e25d4adec092e395c2a3b43e2f","1","No"
"0x5800985194a9354f8b7b85cf6a20596f12a9226e","1","No"
"0x9fb7563a1969f034e8feb83e499c967d31538e86","1","No"
"0xbe8bbf7e47e296baf068d13d9bdb6739ff4ebfe1","1","No"
"0xc1e549320f048d8149d5b0cb9cb268da59f1f2ad","1","No"
"0x768271702f11a6c3b5d93f991acf6d01c61f5db6","1","No"
"0xebf967fcfbe6689e3ae9c239a9639319a580ba23","1","No"
"0x2f980b046509d8ff974ff34333a32c305429b01e","1","No"
"0xe5cb180aac5caa5a533189c5124bdfe2797d3ae0","1","No"
"0x751747b1d099821784876b6dfe7a15b81e064b93","1","No"
"0x99eb8368478c9ab553c8ac4fd76364ae2ea26dcd","1","No"
"0x4442b1f594e6cf47fad51c5ecb3d977f6ec7a66d","1","No"
"0x32d019e965986d1f5bb54f31bbe4c8b46b434f7b","1","No"
"0xcd362eafcb881a5629e8712f19ce29b9c1c600ca","1","No"
"0x504635ae364cc84c645572a2dcfb4dfda269a3f4","1","No"
"0x0b2fae6f5f3db2d53b0e40a860bd29c073559833","1","No"
"0x65070c290b15c54465c28339ca1080e398e3664d","1","No"
"0x71adf42c5916a723e3166bdfec71296ca4af388f","1","No"
"0xf8482f62c1515620ddf0d64f685ed055833e9c0e","1","No"
"0x66143b257f59b7e76e41370a2f3689537086f7ab","1","No"
"0x2cc49b09a0a5c466ed75e18ffdf9c07f6ab91553","1","No"
"0xfcc1c48ef07786db04ca1c20c329e193997f3ce5","1","No"
"0x397eadff98b18a0e8c1c1866b9e83ae887bac1f1","1","No"
"0x4e58b97ce2c9a687ff6df2ba7f8f7217ad44327d","1","No"
"0x213f6b2680dce3e4d0924acff3e4e34520ef9ba1","1","No"
"0x1184dc44d826948180eabb1c7ae7b8df950833c9","1","No"
"0x1fb27e5458c5c3dfe1e5ff2039d5a173102b96aa","1","No"
"0x7e46b8946b1b4ad11b40df09befad5d98640e532","1","No"
"0x63bc0e119422dc163b2a6855595b14038b25f7bf","1","No"
"0xac1af26bad6af67a513d3e5c356412beeaaa235a","1","No"
"0x1556ec72331dc7633f74d4c0990df1bb48841b74","1","No"
"0x73d38d824fb2a24d1d888da0e582a850cb34343b","1","No"
"0x8f5fa5423424c752b3a0cbadb752eec7176a90f4","1","No"
"0xee67083a77f74bc09a9c2f1e179ead4becd7f2eb","1","No"
"0xbebf2e82d8767493019ea17e8a3f28054d1132d6","1","No"
"0xe8e9d95227f8001e75ef31d7a2cbb02222aa53d5","1","No"
"0xce830a8abcea295f8160439c647dfbcdee0cc21c","1","No"
"0x36fc1615f694a64a9e90d8d71e3fa890a262cb3e","1","No"
"0x88eb2863997cbae2169d9022704acf21e423b377","1","No"
"0xa25f2d38cb91f53136c25e553641e341d1cbd07f","1","No"
"0xa14ede51540df9d540ce6a9b5327bfdafb2150e9","1","No"
"0xd56936ed720550ac0e0008e6b928884b7a3d82cd","1","No"
"0xe523bfd5d1f05c670135d44d7739a83ac252c5ba","1","No"
"0x1b3dff537b7d46a0d30b1d20b101c483586747aa","1","No"
"0x3b9e454b80f2d5a0be1baea00b983d1009a61196","1","No"
"0x45cb8f66b256382729b2887217edb25e731e56bf","1","No"
"0x0f4a7fb8a48b8f6a531b80559853b80ee7105ea0","1","No"
"0x4f5fff35ec6fcf5ddb70aa2079a78d19e94d57c3","1","No"
"0x98b267c74728e49fd14bdeedd7e08f6c610be38a","1","No"
"0x61d9e931a72c9fb3eb9731dcc5a30f1f6c3ab63f","1","No"
"0x30fa6043cde24b079eeda2945a98f37c08f9ce8d","1","No"
"0x11573bc2152e215ed3071d7668084518cbbed215","1","No"
"0xe1d1c5f48f708aa038aa6a9976308cd1d19d951a","1","No"
"0xdd4a19dc351ba42421db282196af38b433aa86ba","1","No"
"0x9497243478392b1f7f508874f606379f989c6eea","1","No"
"0x05ac3d28434804ec02ed9472490fc42d7e9e646d","1","No"
"0x96efdc17e409477660ea18011665e3228d02f179","1","No"
"0xd32b0a3d760fd00d9fe44dc7793a5fe3c028159a","1","No"
"0x8530a6fbbd68877bfd72038dc157f41ded574dd2","1","No"
"0x9da71fa22953121d3d00f525dd082188dc1b5064","1","No"
"0x13fe90036d4184de4bdd3d5d2f28dbffd44cdbda","1","No"
"0x577de7b744e85fa17c488d6b38f666dac458efde","1","No"
"0xba18a279d5bb53784da77f4f4f0cc5d86571e37a","1","No"
"0x9e8531be8681b1cbd3525e4dbc7bbaa97761f31b","1","No"
"0x3aa6605d87f611e43ad0a64740d6bef9b80fcd2c","1","No"
"0x447b013b60e97042da31e3e4e996540025863c34","1","No"
"0xb4c4f2b25a6747aca2e7d8c1800085b2dd4e0aed","1","No"
"0x4494916c436de0942308810b6143862f595c4403","1","No"
"0x1e25af449af3a8a37b66367869ca7002036e98ba","1","No"
"0x9a58fde73e66b9f1979789f0aa3c71b2c6880fc3","1","No"
"0x341e8c85960c3fba1ac5bb3aa10a673517cced28","1","No"
"0xe62c0d3423351ab3dfa1c1a403392a5ad58c617b","1","No"
"0xed6a6de0b7300d2475eb9c7b847fd3bd0fa712cd","1","No"
"0x25ce9144444218d5326f6c6c5aa38d975c73b211","1","No"
"0xc21076b4afb51e46965019ed50225542af8d4cc8","1","No"
"0x09c64a95c610e7bf78ef481ea9c4bf6756ad5351","1","No"
"0x3cfa7505b674a690f992ffe62f916d530354478e","1","No"
"0x9212e74fb08d5e02d1f9ada1b65981f184b7157b","1","No"
"0x4226f83b6761fe3259505a5edf31ae4657582d15","1","No"
"0xd14b350b6ab4d6a8ebba9a58d625410ef579a3c1","1","No"
"0xcde3725b25d6d9bc78cf0941cc15fd9710c764b9","1","No"
"0xf99fcabbd11f5465061bc233b9586a55e4379cf5","1","No"
"0xcafa92cf95c281f8906987d293eff535600fe73c","1","No"
"0xfcb5a922877683128cc8b52cd7883cab12d21229","1","No"
"0x391985fdf0f28de092027d52763621221684cadf","1","No"
"0x2222222e73981add35011b3e890a6356f166909f","1","No"
"0x5ee4bb8cf037a6c88da5fc3e84f5e260984daeb3","1","No"
"0x4abdf782327d3447f614525c842571e8172ce5a9","1","No"
"0xbf45dd1bca8067769494b935c69763ca29de85a0","1","No"
"0x0a8156b4b7caac60c772ab8e080aafb1878dada3","1","No"
"0x9122bb1a97a428565f8ef8599f025ae48a8b0238","1","No"
"0xd884587e95aa4cf73eca390abeab64881826df5d","1","No"
"0x386465da26f3a6cc68c4c5e95fe37422e1df5afd","1","No"
"0x7b8d1133d3dbfbfb90ab32071f46106a88cf25a5","1","No"
"0xe0178ed26cfbe534aebd4c9b8dc3f300caefd5b8","1","No"
"0xfe4297acdc841fdf83f006a7940be45f6950b9fc","1","No"
"0x9c19503c62b533b690aa4928c0dd75d4c0b02590","1","No"
"0x5f13fbd61bc5dc77758d72f4fbf17ba591f1962f","1","No"
"0x749de80892001659b7352042ae83b8b55ce0e87b","1","No"
"0xe3f880838c6536934906cc357aa8e764e0442bbf","1","No"
"0x670d4460c70415438ef1868b896b86a5b6228192","1","No"
"0x35f29b598057b594dd085c8fd1d3f692033aa17f","1","No"
"0xf5e4ca0e39e3def0d2b3ccedefae7b1cf4ada3c5","1","No"
"0xdd5806e7533bbe68b009e391b6cb1aca66ba10d8","1","No"
"0xe8e83ddfc373bbbd22edf5a80a30ec7ded8f2b47","1","No"
"0xa279169d570635b8c9d59aef9ed0d0e9ae6edf34","1","No"
"0xf45b0ffa221f86f4724237d3d1e1bfaf33670877","1","No"
"0x46ff24b3672f8600f4a6b8fcd70cb50f1fdcb782","1","No"
"0xb941544b987551e0f2cba133e66eec749d7c38e1","1","No"
"0x648f65dcdf221c061c82c293ad6ed36991cad562","1","No"
"0xb825b99a2cfca5b4a46f9de2ed251dbcde0da18a","1","No"
"0xb7b7942525343739674223061e437fff87399312","1","No"
"0x957126433a407dd1900f8a0c6c2ce940fdb21395","1","No"
"0xe77a8fb60de5f73c610997976e619e4d51d09c98","1","No"
"0xa3c2651881d2081831d534f1e87593f7e926bd6a","1","No"
"0x7c83cf4d4aec958923d2d7fb1c144653f1f07b17","1","No"
"0xe32645f0b85afe0f8997c7a0ada61f93acb37045","1","No"
"0x48595a6736ab5480128c23597dd2d00f43ba82f6","1","No"
"0xe477fec54d3af0d301886b1395ee43dd724577a1","1","No"
"0xcb84245288b62ff5693d1557d253845da4f9f28d","1","No"
"0x8bc8b4e4921101bcc56ec084b906069b73de7276","1","No"
"0x6e5a39f477fd643204e78de79e545e5d697054ce","1","No"
"0xd5cf44f59d0079be8764d1041c5d238864e7a28b","1","No"
"0xa62b7abe42dd988591cd91a026da1c291cb9aaf9","1","No"
"0x6d480e89a4ba91fcc27024a658543c8452d4258b","1","No"
"0xdcd3f5a53eae5848623e2f3e8e637c326012215a","1","No"
"0x3a09b783e8e3e0888b24d689a23e0f6b69aa2bba","1","No"
"0x8660a7e2d207d2a37ef11c4930bf4efdac5da962","1","No"
"0x9fa7fd8d9170f0dda389922e6c956800d5149924","1","No"
"0x2280aa395773d065c8df544fd20394a1fa86780a","1","No"
"0xeecf1183fb1491103ffeac169b7d56daa8a07098","1","No"
"0xd6088ff5d5581325b5c7edb77fabc1b61738669f","1","No"
"0x8a45806606b96bd39af47ec8943d3b18ac51ba6e","1","No"
"0xdd5770b0f9f17f0228cee1f08903ff6b0cc7a7cd","1","No"
"0xd27caf9018dc571f3e317485a81698e43edff04b","1","No"
"0x38aee5584c02fd0dab4f92d6f015ec3b3849a884","1","No"
"0xd262da31e589d55ac9309f91d36354a5a620b172","1","No"
"0xc0e37d5c2fff3cee10d957cae81bbc5e67782cf8","1","No"
"0x00ad3d4cc099be937879451698c673cbd5c3cefc","1","No"
"0x3471925596fc68696f33d525815cd89538b22882","1","No"
"0x03630a389ced4b57ccdb7954bdfc656424b6cb66","1","No"
"0x6680ee1074094326dd35505f190857e42859d63e","1","No"
"0x46ecf089877dd0d0d58e5ec3d1dcabf7fd867815","1","No"
"0x037dbeb376900653e8b1744ccfd30f074f9f282a","1","No"
"0x10e5fdfc4f07b9747a99aa2aa0e154011c84a9c2","1","No"
"0xeac7824c2f633c53d2acfab0c8e483789b7e10e7","1","No"
"0x858bab63629f8b1ba4679adc7765a6dad91d5198","1","No"
"0x84c9285b62eb8d15b83dff05d5f2c27b9a473bba","1","No"
"0xfd3e7baffcb656c729339d93790fac0687e5611a","1","No"
"0x3524cc9bdff262585c364bd9981c8bdd9a0a9b81","1","No"
"0xcbf1c41b206dc683214eafa3f3d6304553bc5d35","1","No"
"0xf772578849fe108f328e549ff36faf958c622611","1","No"
"0xabd8cee5a93265fc7d1f9e45f0169294d01b8802","1","No"
"0x9a0fbb0b61e52bb1d4f861995bf3590083261127","1","No"
"0x07411794b66dd457d1b47fb21a56db0022c6d715","1","No"
"0x9eb52d899ebf2c46d8cb490e86a591e683a04bc6","1","No"
"0x491f8c95b80ae7d28f409e730b03cfef62066a53","1","No"
"0xbadd4b2eb6d8564e3ccff08a89c8a9966b5d4d8b","1","No"
"0x84e3e0f568ed68b4f6827fe797444b3d5b1fd8b5","1","No"
"0x73064f6c1c5dad8d917782aec16ab564feb3c011","1","No"
"0xa58171e75565922e0557a940f1f10eb0d897fde9","1","No"
"0xf8f1c5aa517b3496b19c3ade3d09dd9ca0f80903","1","No"
"0x7255fe6f25ecaed72e85338c131d0daa60724ecc","1","No"
"0x5bb96c35a68cba037d0f261c67477416db137f03","1","No"
"0x413fd6b18910e516da68d3292ab9b2dd3a87971d","1","No"
"0x0a771437ee59dcd30429dda71a1a011db8957bd1","1","No"
"0x3449a7799e1f6b93aaf5a631846a37c54aac1b9c","1","No"
"0x053671da56cb9f5c55698244c95fcf1c706a54e7","1","No"
"0xc2332295cfbcd03531a77b00a019f39335ab8d43","1","No"
"0x1684c382352fa8992e2d12264b08cbfd8e06b7b1","1","No"
"0x7553fa99ab1f429551eec660708c08e14e30584f","1","No"
"0x5ed86506ff1244bb3ac0c309d5fc5ae6c0375464","1","No"
"0x732a38e6248109693bf63db97965f6cb6b087d2d","1","No"
"0x123bcdffc5cc7fdd30a9a2fcd99d4897a6bf41ae","1","No"
"0x141711dd6fe5439d6445f402d00ae5f38e13b543","1","No"
"0x0586cc847c82397c443992facdc8cae0dba46956","1","No"
"0x03154b9e76b3e6eb27357ccfd638f9ac9085e8b3","1","No"
"0x8f53e07a0708d45cfac922559a24e0cb3ace0fe7","1","No"
"0xc463ccf59bef5ee92dd25887b196725b6e5383bb","1","No"
"0xef8ff0d07d81cb40f982e46fafd7d99c692c3b26","1","No"
"0x08695f097a156ea18f955df09ebbed507c0ec1c5","1","No"
"0x324bea1fdf09a4728cc3aa99c53847b72b888e76","1","No"
"0x0f2bec81196943ef3a8abdbef43664420d02430f","1","No"
"0x4d80fba8dc56ad901cae47cb632d0ce277e1206d","1","No"
"0xcc9db2c55569fadeb982d2419da5dc4b71d895eb","1","No"
"0xcb8a13e6a22ac2da9ab3de6db061e78e85b30c4f","1","No"
"0x00e93622b84ba7488bbb1061886a3cc4294e4484","1","No"
"0x30e3f939712e95c6f554fa84f077bf16163ec07a","1","No"
"0xbb5a56f42b3e7177c0d2eea379095ba21898163d","1","No"
"0xbbebb0582fc12fc6333ec07cae09aaabd9b90049","1","No"
"0xec6ed92c18732e3968a047cc0293861f5b1fdb54","1","No"
"0x63ece3df9996eaaaeeac35da3cf240412eeffbd4","1","No"
"0xf3ccad261fca091a64637614276ad273c8d6c9a2","1","No"
"0x417ecbda547f879575148b8a5347bc9ca2c7ac53","1","No"
"0x0fccdb277092c686a53054d009623e5bd7c10001","1","No"
"0xfc1506bb0bac30afebbf27e2b386e1e907d00001","1","No"
"0xf3c4e0d16f9fbb59e57acb7cca0233cd5a6c2095","1","No"
"0x580fea0e8da9668287ef7ef587615cd406da0eb0","1","No"
"0x6b47d26774f157d8bbd7f82221c979370d71e21f","1","No"
"0x492afa7a6785ed7625d863e895c1e9d1d1999999","1","No"
"0x938a49e24fd7a26149dd537019078d8a8f919290","1","No"
"0x896002e29fe4cda28a3ae139b0bf7bac26b33a8c","1","No"
"0x327b6fe69e64bac40ee53d2acfa1f2a3cd355e8e","1","No"
"0x8ecb00f1989ac7309229e451a16d6eadcd2a9539","1","No"
"0x66d5b45c3bda659baa794d13e9a82dfefe13b7a1","1","No"
"0xbd1187af7b213694b6abf2ed86666066faedb168","1","No"
"0x52eeff259a83727347ae7ec3f7d36c13ea4e8ce5","1","No"
"0x3a07527532785e508587fc1a69394d5cb8c32a2b","1","No"
"0x3ee43db13d070629fe2fd9b8569d8cb0b5888888","1","No"
"0x5eea1741ac149013c93232726452d0fe72666666","1","No"
"0x8fe9418158c1fa5f6b23b5c25d4eb75bd3b8d586","1","No"
"0x3a2f3e3ff3556269d16fe6e07c33a0ebd0289ff0","1","No"
"0xbfb5458071867bc00985bc6c13ee400327ac5f97","1","No"
"0x8ad29ae0d3cf87ee8d8f5cb2173fa7e08c00cd0a","1","No"
"0x5d2ca9c220f66a5f181e53bac510fe1e1a0ba268","1","No"
"0x7dd3705b1abc05cf736f6fdce4bcac1069058a63","1","No"
"0xc6571c2fb66825f13b7751b1c334810d397618eb","1","No"
"0x04cd9cc35601bb748cbc98b549545f44068cddeb","1","No"
"0xd3aecf9e0856822bd320873e905ae9f78a2977e7","1","No"
"0xcfef5bf5e5778fe33ed52d3c2bb5c29c324f0fd9","1","No"
"0x625a1a909edae7ae598db8b38d351ee3d5303d73","1","No"
"0x73f61e66345b8f78951508e8f1cd0ab51e1d9b6b","1","No"
"0xd4ef1aa497a13118d3874b65472d3f7f613f0fc9","1","No"
"0x3fec716797f6b5d4ee38fae8cc61df06b1423cfe","1","No"
"0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0","1","No"
"0xc18b43ed89d57eab52e217d73d40c3f8e10858c1","1","No"
"0xcb36bbbeb8ea1900472bbd35032c3f0000ccdf2f","1","No"
"0x9f479ae664f0beda22c64e5f48a150a6f85acb77","1","No"
"0xa263a0484e89c25873a59f2e5c089fa42fef8e58","1","No"
"0x54cce2fde51da89356a3a5522af39e9c2169d4f4","1","No"
"0x070330e027a3e4327ba69f0c8a1885df4b545837","1","No"
"0x8fb0bd26b6d78e4642b238d94fa9a157f5524fbe","1","No"
"0x666666281bffcf224f0d188ac83e27ced82149ba","1","No"
"0xda8639ebade510607414fe396e98171280ee86f1","1","No"
"0x6ada6454cd458e230c26e8cba2ba18b0b41f041f","1","No"
"0xa0556e8e8b617f184c6948df2c08ac795036daa5","1","No"
"0xab6b187594be2825dec6a8096fa74cf8145d4e25","1","No"
"0x1334fdd8ae0694168785aca024768f1d99b65ff9","1","No"
"0x7476ac8fc6ecde007d9c7120a8d10de6474aa18d","1","No"
"0xa742a54e0b9cd1cac03c8f569ba4c606694261f9","1","No"
"0x7f78734f0ddb97c1dd898de20694dfca991b1604","1","No"
"0x85c9cd4c46ea5c26362e07ddf742ac7e2f039cd7","1","No"
"0x8a5818d5f424fc462cf91ba05663f8c4fdfef767","1","No"
"0x79b11cfca15a093b57e8a22b2bb1acc54ed1411e","1","No"
"0x39f6ba85405f9e66fdd2024c88946c1aec698db3","1","No"
"0xe2c4494288471af598d8e7b8554d144a6f4fb088","1","No"
"0xa8ce8d12aa7884707b2113606d67f6df26b63196","1","No"
"0x211db9de76bdd081a58280a6b287b0c40f89a2cb","1","No"
"0x1fc550e98ad3021e32c47a84019f77a0792c60b7","1","No"
"0x1220d8c528afa28165a1f065b3749e717db98a2e","1","No"
"0x207053a23d86fe3697dc073461f293894a931a72","1","No"
"0x08ab30facb3ef439589f25e85496428f1fb5b077","1","No"
"0x00266091751fa2f4a3e7d06bca1853e8525c35cc","1","No"
"0x77f3675438e7756215fcca17b0e746eff11f885a","1","No"
"0x700b46f4cda1d668920c105247291c640e521f0c","1","No"
"0x15f2a0e6d94dc205e40f23c63657058ae1cb5f3a","1","No"
"0x203afa5a8250bde39f2c9f302087ca7e57d6a0c0","1","No"
"0x034a8cbc9f84487a692b6bc0f99a5fbaf3a67429","1","No"
"0xe6c6930502d2bd39ddfb2f0bf6775a9e9bd84af8","1","No"
"0x71cdb63ace91b038a1186613d7dd8dfbba8fe3e5","1","No"
"0x294fb62fd7038e3bb6eb7b9bd7f096814f5a9476","1","No"
"0x77f869faf5170465389f01e9381f7f6cc5b9b11a","1","No"
"0xda52a93c138297fcc1f6458af731ee8108e968f6","1","No"
"0xa8fa325872a3929fa7a3bbb6bc7ccfcbaadf2cfb","1","No"
"0x5a0dc15c9ececeded97c7b1121461edc623a0349","1","No"
"0xeeda7f71df5a589a9b8c5794aa3d28d66a4ee672","1","No"
"0xcdb2de3c7e3523f943904bdaab94e316853601ee","1","No"
"0x13b91b3ff58886ace7637e547c53bbc2936d803f","1","No"
"0x49cb873ce2f9b3b6d33f698e2558fce41d282ebf","1","No"
"0x4c055c57bbec78b38e28baa48aed45f9eddf4c9f","1","No"
"0x27c518aa2432254005f2d506aa9403675a073f7b","1","No"
"0x980dc4e1eafe834f0fe06d389d9fd25c1014a35d","1","No"
"0xbd06d2ae83e356f32be81185e09415868f902a43","1","No"
"0xf56c7b1449a8577271cbd59101c588944f4217dd","1","No"
"0xa44ff88eb31f1f2939aa345daa2a01c93a87c433","1","No"
"0x4be99966148a05c163fd9f2e2ce262a81613fd98","1","No"
"0x7f7bac92aa3e28351f9e89535ca334e8a44542d0","1","No"
"0xe608449cb4ae30a367a288f23fcaa821fcf7ce18","1","No"
"0xda1798629986eaab618d51fcab920bb78134ec09","1","No"
"0xd75b5a44d0c7941a0fff46ef98af7ae0defe1d59","1","No"
"0xb5a24036cd1d56e6e8821497ba05b1c4b8a1368d","1","No"
"0x068db2a4655158bc61e6147c0015bd2c63b4cf08","1","No"
"0xcdd05bae4c5ba7dc483d092903aaf3036e91efdf","1","No"
"0x13ac0d7bb293163922ca296a0c3fb1b236c815f0","1","No"
"0x662d18647c9970510e734611349ebd928bb331c7","1","No"
"0xa38ffe16cc95966389810970927784ca89db1085","1","No"
"0x35e3a5f9a59a441f5b87416ed68eb99753e59171","1","No"
"0x4a1d9e3b1a543601a7550d9490cb41936265f715","1","No"
"0x6bf3b32c6cd3d657f602347666244377793282e3","1","No"
"0x27ee7ac586e3dca9688f6e2acc9849e5617f9f22","1","No"
"0x17d60e33385700247741d8a0c2db0d4ac28130d7","1","No"
"0x1abffcd88b5a3bdf6de4e4e68a940e378df2955c","1","No"
"0x037be2500fae074adbf7bc267c89d8974e633d65","1","No"
"0xab884368ab49d771cccdc3f5c9ff682767e450d1","1","No"
"0x566e3171b980dcd041ec0696e10c73fef191dcfd","1","No"
"0x83c9440dc34da00c47a0d4dc2b598d7bdb1b53f7","1","No"
"0x8f8b87875a48c742efd64c2a7f466b600b856d4c","1","No"
"0xb3a639757973ac341533344c78d457b934108c8d","1","No"
"0xa417100ddcd35787e6c0598e63db45ef5ecca567","1","No"
"0x7617807c19f186cc86f854fe69a3cbabbca1bab6","1","No"
"0x68b5d2b865da2c90f05e10c62ade13edc4461708","1","No"
"0x1f83009caac94d71fb3ebd92bbfcddf9a6105f43","1","No"
"0x1775ee5a188b88937bc10f98dd40382f5f2e2d2d","1","No"
"0x18d8d4ce6ffe641c3ef74758bf66cb02f7fc2bbd","1","No"
"0xc4366e30e1af84691b5cea86fea85aa0671f5c79","1","No"
"0x71af436ef0e586645fba6626a8db1dd2c0296428","1","No"
"0x0df2861c4a9b81931a49439daae6468716815845","1","No"
"0x83bd3cc9a450db2870ba4117296cdb5269480fe9","1","No"
"0xf0516320eb5005d806992b59c0dab70cf14ca8a1","1","No"
"0x56882ab9356cc0492455a71d5d55efa2734ac64d","1","No"
"0x8bcdd62f68ef59a47c58aa76430b2ffca7ce6b24","1","No"
"0x0ef696b2da7e7c6a3113681ce57344b66bbcf559","1","No"
"0xe3d7f256a1fe76c02a7054ffc07c603bafd2d735","1","No"
"0x593c09d996723b680829a50e0194844ded15dfd0","1","No"
"0x520d7779c07cdcf7e70d730a7afc1ea8540267ee","1","No"
"0x3269e325066422c50b5a4e8a64794f44c7fcc258","1","No"
"0xde17fed32af5ade6b76bac6fe7ea52b30aaaa5b1","1","No"
"0x93f199eba7255f7ce3177b86fb7a57b3f673a558","1","No"
"0x5584cf54ade7c81ab6d6bc870c714f87fc0a7721","1","No"
"0x7d0d9e857b12187bdd38aa2389ce61d97611eb98","1","No"
"0xdc8c1959c74ab2cb3819add153e62739d12be550","1","No"
"0x05f7f81ef8b158be44b96a3a3bd5351bdf28946c","1","No"
"0xd2033db9c5370ac76abd80823b5c5adc097e2fbf","1","No"
"0x3e2db934330c903a5d019eb76e1648fd684dbbce","1","No"
"0x9a23ac7a2d5be5a477873f96c04658dc04fed3c3","1","No"
"0x6a30fdd4aea0b1a6ac218d3c1ae47ee938b1b66c","1","No"
"0x6a580f3c5dc6b7ae5f5bdb0c3a96ccc66cfe87c6","1","No"
"0x54a2b3646e481ddbddc47646edacf501d54d5140","1","No"
"0xa421a68e1ec1ce7deb15f13813a23cbdd7559dd3","1","No"
"0xf3d7459c7f6f75252aadf594d2ea74f04b359f82","1","No"
"0x06fed6366394f8e5373ed9f08e76b391ab70d77a","1","No"
"0x7df7d3d0b4c19bf5289b37b235f607171a147fa9","1","No"
"0x578f4041e985bc38911dcda6224e954798dbf446","1","No"
"0xcd6526d661f47754a238c62e61be81bbedadd991","1","No"
"0xef4475356edc976b30cb5fc05f6d95a987943db1","1","No"
"0x94a3cce23a115e91f444cfc3191f93a5d42d3bb8","1","No"
"0x87e6327b54970215505fda2b58a4052d5bb25ead","1","No"
"0xdfaa171f1e02ffd267c0fe0e9fb6611b32b9edf2","1","No"
"0x98fb81d72041bf80bcb3d79cb6cb2d5195b82749","1","No"
"0xd5102725cc00421854dd616a2d8769ce36017315","1","No"
"0xbb2b6546bbbe61e303d984285aeaac5a2950b5d8","1","No"
"0xc724e609d9a3968013ef8ce0bf2cb48971a9b01d","1","No"
"0x94ddee5ff016be756882ab37714013e9b199ccc6","1","No"
"0x667eeb11e3adfc2f3a8e30c2787f74a2760eccfe","1","No"
"0xd6ccb37888914f806280b6b140a398c392fe7a57","1","No"
"0x1fcadf6b398ad87a9fd972bb82ec40b0954b0c6b","1","No"
"0xe7765e5bb4562245c274194101c1ad1da417a033","1","No"
"0x83d3b4d6145af3acad31897b152dac3b78cd7546","1","No"
"0x1507ccf5a8bea8bd8bb9accccb384db4d45c46a9","1","No"
"0xefcbfd73d67f92b37713e7eb9284e813b8f0e49a","1","No"
"0x70b865272ad41899e4498ece22c05d044c42870c","1","No"
"0x802e03189a8c306a2e4fdb118cfde6e199ff4e94","1","No"
"0x520f3ceda6cb793c0e7934ae2673f0ecd7b8cf86","1","No"
"0x9e4d023eda8cc5170fbbe116958ed8dd933585d6","1","No"
"0xc7b42f99c63126b22858f4eed636f805cfe82c91","1","No"
"0x96b70c2ec4859a46be26594f2b581f4977f20f4e","1","No"
"0x8229347fa186183effc8b8bb0faec90542ec500c","1","No"
"0x9feb24d0193d5ef929c6b01d53675d3225ef018e","1","No"
"0x3ecfba75d5a113241ec899888319a9e1e456ee9a","1","No"
"0xe95ab07a55e8489fe8e81e3281c8b3fd95c7d8af","1","No"
"0x4d661e1c62dff71cff7e6e5072b690a70ab1281b","1","No"
"0x1cb96c15327757d3f87ebcf6a2ba895e1437ab0c","1","No"
"0xfa8a4475ae934afd11b68eceb73796855db54c62","1","No"
"0xf1f93a88f08926a5158a0355f142dbbacebf399b","1","No"
"0x4ab3b4a525290b98fdf4baecc4771359b8ef2652","1","No"
"0xccc2c0dabe43fb6540c8edf0e9e8091b25e4e8d6","1","No"
"0x14d15f15f1151d82e0aa5f2443b7da68f981424c","1","No"
"0x2369c128c654d66889472f51b2896ea11c496eda","1","No"
"0xf8bce6798e13a29521766c09825a295602e53657","1","No"
"0x379ff14b4e5ce9c5f82fe130c7e5f0ad898497ba","1","No"
"0x7cb47c602c9478a73c1d58d9bc1ced7bd47023d7","1","No"
"0x6c6b2c0cb239b4e29306f074fa33eb53ef4708be","1","No"
"0x0af34b996d21c2e6455c8896a7a6674f6c233bc1","1","No"
"0xabe48149fb293ff377cc31f46bdf506a1a00bf1c","1","No"
"0xc3ea4283f58acedb1c3004db126f1cf5204f72f0","1","No"
"0x0d01ffcd7c1a17eb87718470ca2f227097234cd5","1","No"
"0xc13456a34305e9265e907f70f76b1ba6e2055c8b","1","No"
"0x83037d633813d101299a84e5b131e19305fdfd1d","1","No"
"0x19260b4fe5eeb32744e3d6663cd75c1eb81fcf64","1","No"
"0x97d80e1690705a79359dbdb45668def035db4981","1","No"
"0x79f3ddc535bc7ce363b0f43247da8f20e68f0a27","1","No"
"0xe1a2cdd4fb58eee09da78db898adbadcfe5f1780","1","No"
"0x40930039d6c3e8c322e58e6d289245bfa826bfe4","1","No"
"0x6544df975cf58a0b2c9a361a8db2e00d338e10c1","1","No"
"0xc4be9875ca8fa38bdcee74d6cdd19b5cebd42a67","1","No"
"0x7f732b548ca3e3c00c14817f5d6c2eb08fc50884","1","No"
"0x71ec1f58656b583f14aa2d7c628aea8f4e1c1cd4","1","No"
"0x9c097e3b0697d585701b93490ea0466b6c2539d8","1","No"
