owner,tickLower,tickUpper,netMarginDeposited pre Rewards,netMarginDeposited,realizedPnL,seized for rPnL,balance after rPnL,unrealizedPnL,seized uPnL,final rpnl settlement,upnl settlement,takeHome
0xcc6b049f68af2134e90046b136103f899c740732,-13860,-6960,0.001011,0.001011,-0.0002189447303,0.0002189447303,0.0007920552697,-0.0005071507147,0.0005071507147,0,0,0.000284904555
0x9633bac0ae8d720e2016d8268a9030a6acadd784,-13860,-6960,5.940595,5.940595,-1.316406254,1.316406254,4.624188746,-3.046871733,3.046871733,0,0,1.577317013
0x95fc754391f5974c7a9f33dbd41c7d8a7dc3c8c4,-13860,-6960,0.004049,0.004049,-0.0002252773706,0.0002252773706,0.003823722629,-0.0005162069935,0.0005162069935,0,0,0.003307515636
0xdb436be0009eb4a352675cf3e29bce813b06428d,-13860,-10980,1060,1060,-317.8131102,317.8131102,742.1868898,-728.0536205,728.0536205,0,0,14.1332693
0xebf32197cfc1fcd07cb32e6fc413390ba4647f0d,-13860,-6960,0.4509,0.4509,-0.1015856525,0.1015856525,0.3493143475,-0.2325920898,0.2325920898,0,0,0.1167222577
0xdfe2c8d6cc19ef022fcaa2c441034bdf5fee0a53,-13860,-6960,0.005051,0.005051,-0.001131071952,0.001131071952,0.003919928048,-0.002587679235,0.002587679235,0,0,0.001332248813
0xb415b46b8903b30aaad597ac3d7b82cb3fe95559,-13860,-9180,0.009067,0.009067,-0.00353497769,0.00353497769,0.00553202231,-0.008087364294,0.00553202231,0,0,0
0xdad55d2ea38f248c8fde5fd8d6324e867c764b8a,-13860,-9180,0.90492,0.90492,-0.3537421274,0.3537421274,0.5511778726,-0.8090826612,0.5511778726,0,0,0
0x19bfe63d76dd0c2c178aa43176d8da665ac3e83a,-13860,6960,4.5913,4.5913,-0.5097800693,0.5097800693,4.081519931,-1.165351723,1.165351723,0,0,2.916168208
0x05ed5f342d122650e0bf7e4e04738c46092a9ed9,-13860,-6960,0.010205,0.010205,-0.002282566806,0.002282566806,0.007922433194,-0.005204181676,0.005204181676,0,0,0.002718251518
0x077cef28bc0ec94ad54d4bbdc409b566c5dbcd1e,-13860,0,0.312478,0.312478,-0.09500877948,0.09500877948,0.2174692205,-0.2166170769,0.2166170769,0,0,0.00085214362
0x7bc6bbee30914181629747f902ca60c6c76ed1e1,-13860,-6960,0.000991,0.000991,-0.0002422177198,0.0002422177198,0.0007487822802,-0.0005398195538,0.0005398195538,0,0,0.0002089627264
0xa2661115067443408739a40eb8d49dc005c3555f,-13860,-10980,0.000001,0.000001,-6.00E-10,6.00E-10,0.0000009994,-0.00000000134,0.00000000134,0,0,0.00000099806
0xd5818389dc85d7cac2075030b0c8caa94554e0b7,-13860,-10980,0.000001,0.000001,-6.00E-10,6.00E-10,0.0000009994,-0.00000000134,0.00000000134,0,0,0.00000099806
0xb66b23bd9ec054ec983391c8d6ad852d567c6660,-13860,-10980,11.111112,11.111112,-6.45162781,6.45162781,4.65948419,-14.37098463,4.65948419,0,0,0
0xa5a333d7b77ad4543202d51a9d3da93f9e7babb4,-13860,-10980,10,10,-0.006451627763,0.006451627763,9.993548372,-0.01437098453,0.01437098453,0,0,9.979177388
0x5898b5b0eacdf31fef832295df12920b1bd9552e,-13860,-10980,0.00001,0.00001,-0.00000000645,0.00000000645,0.00000999355,-0.0000000144,0.0000000144,0,0,0.00000997915
0x7770cea06423872d95575a1176c045ff39b8cd3b,-13860,-6960,0.0069,0.0069,-0.00170584035,0.00170584035,0.00519415965,-0.003792865061,0.003792865061,0,0,0.001401294589
0x8ced3797a141107a84d0defad06f304f399a48ce,-13080,-11640,0.01,0.01,-0.0002350029772,0.0002350029772,0.009764997023,-0.000682718866,0.000682718866,0,0,0.009082278157
0x4f848055e3a07ed63c12ee1e0826f6278acb13a5,-13080,-11640,0.7,0.7,-0.2362376974,0.2362376974,0.4637623026,-0.6859101274,0.4637623026,0,0,0
0x79183df82d5646d0e3e6e1f836ac83e3deec481d,-13080,-11640,1219.512196,1219.512196,-373.7354266,373.7354266,845.7767694,-1084.969359,845.7767694,0,0,0
0x9d364fed7b0ebb01474cc659d23b3e77f1caee58,-13860,0,0.1,0.1,-0.01149552431,0.01149552431,0.08850447569,-0.02425862664,0.02425862664,0,0,0.06424584905
0xb3ad416c01a83955159e8e6bb5fbdde0730e51e2,-13860,-6960,16.7345,16.7345,-4.903468543,4.903468543,11.83103146,-10.32933873,10.32933873,0,0,1.501692727
0x045aeeb493531d48d1c21435981b4ec5d5052c47,-13860,-6960,15.5364,15.5364,-4.486025378,4.486025378,11.05037462,-9.447651462,9.447651462,0,0,1.60272316
0xcd6da4fb1adaa2851f3b0c2623490a3ed9ade44d,-13860,-6960,1001,1001,-28.63461039,28.63461039,972.3653896,-60.27576591,60.27576591,0,0,912.0896237
0x9cb669f803fc9bf8c55f70971d18399cf7835cc3,-13860,-6960,0.001,0.001,-0.0002807314719,0.0002807314719,0.0007192685281,-0.0005909388762,0.0005909388762,0,0,0.0001283296519
0x48e0d2c4be37c9d4e971597fbab155b6db4736af,-13860,-10980,29.9171,29.9171,-14.33837199,14.33837199,15.57872801,-26.01300734,15.57872801,0,0,0
0x4136bb0b4a992b2b48bb6bd80b577a7f5b08c2d1,-13620,-9180,820,820,-178.4079348,178.4079348,641.5920652,-412.4697852,412.4697852,0,0,229.12228
0x9806534319abeb0929c109eaf38a8cac3cd76c59,-13620,-10980,10,10,-4.737464955,4.737464955,5.262535045,-10.82922468,5.262535045,0,0,0
0xf025392e09c08a424a99e2da6250297ad6496a0e,-13620,-10620,1,1,-0.5163431585,0.5163431585,0.4836568415,-1.180292863,0.4836568415,0,0,0
0xe0eb24e587795e64e5db815f89641170554b52aa,-13860,0,1,1,-0.1409417126,0.1409417126,0.8590582874,-0.2742576504,0.2742576504,0,0,0.584800637
0xb59818d4057d1b2db8e3a15f7bb132fcf0c88ae0,-13860,-6960,0.15,0.15,-0.05160943274,0.05160943274,0.09839056726,-0.1001836211,0.09839056726,0,0,0
0x579b6c7c221b2d239065eacad5d0759148569d5f,-13080,-10980,0.082,0.082,-0.02230379176,0.02230379176,0.05969620824,-0.06254223738,0.05969620824,0,0,0
0x56f5d6853fff9e9f025b72283675fe3792f01954,-13080,-10320,0.094,0.094,-0.01899542036,0.01899542036,0.07500457964,-0.05306999431,0.05306999431,0,0,0.02193458533
0x03b8f6e9768c1c491b3181553a45221776771209,-13080,-10980,0.7553,0.7553,-0.2311108749,0.2311108749,0.5241891251,-0.6455957408,0.5241891251,0,0,0
0x2caa2d11a346bbbabb8b444f78c5281218b1d821,-13080,-10980,0.1,0.1,-0.0240119126,0.0240119126,0.0759880874,-0.06681093558,0.06681093558,0,0,0.00917715182
0xe3ece0c0ac3cfa1740580b6302e1358940f74cea,-13080,-11640,0.11,0.11,-0.07762670085,0.07762670085,0.03237329915,-0.2159891931,0.03237329915,0,0,0
0x448588d0441f132c5ff677fc7fc459a91c0484dc,-13080,-10980,0.2,0.2,-0.0002401190613,0.0002401190613,0.1997598809,-0.0006681093196,0.0006681093196,0,0,0.1990917716
0x34def012f63275576a4705cd8becd2c9330cd57f,-13860,-6960,0.000001,0.000001,-3.18E-10,3.18E-10,0.000000999682,-5.88E-10,5.88E-10,0,0,0.000000999094
0x2bb4fbbf3b15dfa9b9f2767f86977d2569e2e019,-69060,0,1039.923149,1039.923149,152.8712832,0,1099.893715,22.31284645,0,92.90071754,3.977093609,1196.771526
0x3351e8b8ae656fcc88f69d80bbc650760434be91,-13380,-10980,9,9,-1.828845615,1.828845615,7.171154385,-4.126864629,4.126864629,0,0,3.044289756
0x771c03e4f30c0ad0d025139a388216e6076b2c46,-12960,-10980,0.168946,0.168946,-0.04160024988,0.04160024988,0.1273457501,-0.1169987353,0.1169987353,0,0,0.01034701482
0xdfd8aba3af398d754a402181657df5ccfc7e0544,-12780,-11460,1,1,-0.0001463432156,0.0001463432156,0.9998536568,-0.0004381455941,0.0004381455941,0,0,0.9994155112
0xde0daff736975eb472838163c425cf290bc182f0,-13200,-11340,136,136,-64.89479403,64.89479403,71.10520597,-167.1122769,71.10520597,0,0,0
0x378159a2dfb6cc34a56e931da035cf14e1275c88,-69060,0,1021.265377,1021.265377,-2.249214745,2.249214745,1019.016162,0.150416689,0,0,0.02681062024,1019.042973
0x0771c7e2a11cbfe3613acb97d79e9ae69416a571,-12900,-11040,0.01,0.01,-0.002033007168,0.002033007168,0.007966992832,-0.005813644249,0.005813644249,0,0,0.002153348583
0xe31a3e7c014b180e0eaa4bc083cd8ab6a5a9623e,-13080,-10980,0.01031,0.01031,-0.003893478336,0.003893478336,0.006416521664,-0.009941178429,0.006416521664,0,0,0
0xb49638579ddd492f6c3c83138f101840d62d85df,-13080,-9180,0.4413,0.4413,-0.1115108298,0.1115108298,0.3297891702,-0.284719456,0.284719456,0,0,0.0450697142
0xb77d31868b92c08aed4948da685347b32228d12c,-12660,-12240,0.6081,0.6081,-0.4091729907,0.4091729907,0.1989270093,-1.220266131,0.1989270093,0,0,0
0xcb33844b365c53d3462271cee9b719b6fc8ba06a,-69060,0,99935.75151,99935.75151,17619.09196,0,106847.6246,45689.93076,0,10707.21885,8143.879448,125698.7229
0xf9107317b0ff77ed5b7adea15e50514a3564002b,-13860,-6960,1100,1100,-1.606085921,1.606085921,1098.393914,-2.59870661,2.59870661,0,0,1095.795207
0xd68ab6fdc617f094bf234eb0ff2ca1a7d8cd8748,-12780,-11340,0.23,0.23,-0.05626788068,0.05626788068,0.1737321193,-0.1611309781,0.1611309781,0,0,0.01260114122
0x771c03e4f30c0ad0d025139a388216e6076b2c46,-12780,-11340,0.2559,0.2559,-0.06752145681,0.06752145681,0.1883785432,-0.1933571737,0.1883785432,0,0,0
0xe22647c7596c3459154039cfa37cf539c5ca57ef,-12780,-10980,3,3,-0.3575148884,0.3575148884,2.642485112,-1.023622133,1.023622133,0,0,1.618862979
0x489d69939b4aca357f630055e351a81f1fbb7fb6,-12780,-10980,13.870326,13.870326,59.62825702,0,37.26216407,155.6897176,0,36.23641895,27.75049711,101.2490801
0x42a42308af360d897a2de350d2e9f76ef53c0358,-25440,-11940,29.285617,29.285617,10.18726329,0,33.2820245,26.68173573,0,6.190855795,4.755814588,44.22869488
0x68c607a8d630ec035f607483dad8d54ae5051f57,-69060,0,4.404227,4.404227,0.5524916908,0,4.620966459,1.68227576,0,0.3357522318,0.2998527413,5.256571432
0xc3bd9d8fccdbaafb69d067db009e8e47ab6eaa07,-12600,-12300,0.6411,0.6411,-0.4479601018,0.4479601018,0.1931398982,-1.32536162,0.1931398982,0,0,0
0x80adeadf98252c3038c5849c994ddf1077358181,-12780,-10980,8.77193,8.77193,-1.875010845,1.875010845,6.896919155,-5.345706913,5.345706913,0,0,1.551212242
0xc4f52cec0ac1f29ea60a177fc1af7d2e89c7d386,-13080,-10980,76.9,76.9,-49.09134268,49.09134268,27.80865732,-119.202685,27.80865732,0,0,0
0x041386f8041ff6b7a20d9a9e94d47b523fd9ae7e,-12780,-10980,0.1682,0.1682,-0.03851214627,0.03851214627,0.1296878537,-0.1095481709,0.1095481709,0,0,0.02013968283
0x9a84a1e6aa600a4aef8569a5320465a9b13e5601,-69060,0,78.217421,78.217421,25.74371056,0,88.31653741,76.67269852,0,15.64459415,13.66631998,117.6274515
0x9cd74f63f299926c3c009704959b50f4fbd0d06a,-12780,-10980,0.030559,0.030559,-0.0007091111544,0.0007091111544,0.02984988885,-0.002012595385,0.002012595385,0,0,0.02783729346
0x56486edd6d4d1b16c2ef78eeb335f93d6ad1dcf1,-12780,-11340,0.15,0.15,-0.04986247236,0.04986247236,0.1001375276,-0.1415194148,0.1001375276,0,0,0
0xb6889091498614bfedccd11c883c4e8dd6c484c2,-12780,-10980,0.1,0.1,-0.02375704278,0.02375704278,0.07624295722,-0.06741859216,0.06741859216,0,0,0.00882436506
0xceee5b2f896ac8b0c6b97ff48a3f0a2d364d9950,-12960,-10200,0.1,0.1,-0.02690006725,0.02690006725,0.07309993275,-0.06865729921,0.06865729921,0,0,0.00444263354
0x63fb72ff2ed658d053399b6e15d044cd8ff2838d,-12960,-9480,0.001588,0.001588,-0.0002094419839,0.0002094419839,0.001378558016,-0.0005345600073,0.0005345600073,0,0,0.0008439980088
0x42f1c1e19a17a30d6205b2b3b212404b825e53db,-12960,-10620,500.6,500.6,-178.59587,178.59587,322.00413,-454.7671625,322.00413,0,0,0
0xdfd8aba3af398d754a402181657df5ccfc7e0544,-12540,-12240,1,1,-0.000266323829,0.000266323829,0.9997336762,-0.0007883668332,0.0007883668332,0,0,0.9989453093
0xf4da2d272dd9a97e4890f0cc06939b91467261f9,-12540,-12180,0.8335,0.8335,-0.1551220825,0.1551220825,0.6783779175,-0.4591894922,0.4591894922,0,0,0.2191884253
0xd68ab6fdc617f094bf234eb0ff2ca1a7d8cd8748,-12660,-10980,0.1533,0.1533,-0.02301404631,0.02301404631,0.1302859537,-0.06543289025,0.06543289025,0,0,0.06485306344
0xbc3055513bb7daf087e518a57142fec8d69b3dc7,-13080,-9960,6.578948,6.578948,-3.888030069,3.888030069,2.690917931,-9.047557838,2.690917931,0,0,0
0x7d0a34a771996d23dd3511993043b2ace9640f02,-12480,-12420,0.000001,0.000001,-8.48E-13,8.48E-13,0.000000999999152,-2.52E-12,2.52E-12,0,0,0.000000999996632
0x13a5e7bde7477616c953ac4d4a1a82f751053efb,-12540,-10980,0.1,0.1,-0.0000616,0.0000616,0.0999384,-0.0001838907694,0.0001838907694,0,0,0.09975450923
0x7161528048f5e289ae8a2e4843c42a88dfcc7a6b,-13080,-11160,8,8,-3.347569939,3.347569939,4.652430061,-7.732824082,4.652430061,0,0,0
0xd6f7dd9d2a11a5fa9438905e8db6f8989124de6e,-69060,0,3.156205,3.156205,-0.1135884984,0.1135884984,3.042616502,-0.3103130605,0.3103130605,0,0,2.732303441
0xb0f1e16044c0d8b3059295eab645ed8851a01173,-13860,0,1.25292,1.25292,-1.51211977,1.25292,0,-2.251317213,0,0,0,0
0xb14130755bdc32f3540b8ff1ab417304c80d0eef,-69060,0,105.627075,105.627075,34.17519906,0,119.0338181,101.0731864,0,20.76845597,18.01551965,157.8177937
0x94197f3702ae58a2bb808f47193ce29aea631c57,-69060,0,4.470119,4.470119,-1.080786709,1.080786709,3.389332291,-3.110725487,3.110725487,0,0,0.278606804
0xe2500236837ea44f06f9aef6e473ed2de80c9ada,-12540,-12240,0.149044,0.149044,-0.1099699073,0.1099699073,0.0390740927,-0.3110816105,0.0390740927,0,0,0
0xad62331fad199e01ece0e787f2e7c45c88230a17,-12540,-12240,0.5977,0.5977,-0.439879629,0.439879629,0.157820371,-1.244326442,0.157820371,0,0,0
0x9eab9d25df85747cce0fa283f35ec897ef051441,-13860,0,0.0006,0.0006,-0.0000276,0.0000276,0.0005724,-0.0000408,0.0000408,0,0,0.0005316
0x6d9a1535f4d42f0e72a26a4aa39fd70576de2974,-13860,0,0.0006,0.0006,-0.0000276,0.0000276,0.0005724,-0.0000408,0.0000408,0,0,0.0005316
0xf81a5847bc191790d2693357979ab9ddec3167dd,-13860,0,0.000064,0.000064,-0.0000276,0.0000276,0.0000364,-0.0000408,0.0000364,0,0,0
0x47901cabc27f0767bcbcd4308a4e025b390e1eb1,-13860,0,0.0001,0.0001,-0.0000276,0.0000276,0.0000724,-0.0000408,0.0000408,0,0,0.0000316
0xbf129620ab73616b15cb4e836be3eb2b79af3d70,-23040,23040,0.62225,0.62225,-1.902074862,0.62225,0,-3.462186168,0,0,0,0
0xb36f9f412959f40ca65599bfd6ac67d5b883d1d6,-13860,0,3.5746,3.5746,-1.399035033,1.399035033,2.175564967,-2.061356816,2.061356816,0,0,0.114208151
0x909c18a0a549057347193d49ae77a8b4f7504f38,-12420,-12300,0.1052,0.1052,-0.01538172083,0.01538172083,0.08981827917,-0.04409448054,0.04409448054,0,0,0.04572379863
0x579b6c7c221b2d239065eacad5d0759148569d5f,-12540,-10980,1.051599,1.051599,-0.1320684349,0.1320684349,0.9195305651,-0.3694329858,0.3694329858,0,0,0.5500975793
0x272aa33f9f3fa01e81a7be8d55130191d19107b8,-12540,-10980,0.538,0.538,-0.06603424038,0.06603424038,0.4719657596,-0.1847164929,0.1847164929,0,0,0.2872492667
0x87f88724f0555e1fe9119faa0acce99df8b3c5b1,-12540,-10980,1.616,1.616,-0.1981026523,0.1981026523,1.417897348,-0.5541494787,0.5541494787,0,0,0.863747869
0xe3ece0c0ac3cfa1740580b6302e1358940f74cea,-12480,-12240,0.4,0.4,-0.2564469514,0.2564469514,0.1435530486,-0.715759798,0.1435530486,0,0,0
0x9fdb39d48b10d620274e2380c13b584842715dbd,-13860,-6960,0.07,0.066046,-0.06903906793,0.066046,0,0.002192756767,0,0,0.0003908420624,0.0003908420624
0x448588d0441f132c5ff677fc7fc459a91c0484dc,-12780,-10980,1.633111,1.633111,0.5023237788,0,1.830169862,1.396871989,0,0.3052649164,0.2489817098,2.384416489
0x369c1f1be366e2b4f1df3a570c8b32bc0dbad33a,-23040,23040,1.150095,1.150095,0.02658929684,0,1.160525835,0.07390341589,0,0.01615846157,0.01317271661,1.189857013
0x676e54da1b37180f13f65e95e5861bfdf65efa71,-12780,-12240,0.94,0.94,0.5767724697,0,1.166264675,1.602975866,0,0.3505077943,0.2857181439,1.802490614
0xb032b72ea2ad0cbd3658bf09ca79c356af561609,-12420,-11340,0.3,0.3,0.2793744317,0,0.4095970567,0.7765650236,0,0.169777375,0.1384167546,0.7177911863
0x80fd2b64c3ca387d1878491fc1141dd05487b057,-12780,-10980,0.3,0.3,0.1675884629,0,0.3657440345,0.4658384015,0,0.1018444284,0.08303211935,0.5506205823
0x8608fc9f8325efe90de202ad02b61485663560fa,-12540,-10980,1.03244,0.972228,-4.734209669,0.972228,0,-0.1989164893,0,0,0,0
0xb06773492ad69b23116022b25ff0fdafa58b70ec,-12540,-10980,0.24,0.24,-0.192231515,0.192231515,0.047768485,-0.5343355014,0.047768485,0,0,0
0xbf2fdd39f867b1cfe7336c1468f5bb557a6a8fa4,-69060,0,89.912526,89.912526,0.6250701552,0,90.15773759,1.720618309,0,0.3798585628,0.3066870063,90.84428316
0xe1850fb3a2da3d39e6eb2acf0c3e6cb9059f8f81,-12540,-11340,0.9933,0.9933,-0.1833065029,0.1833065029,0.8099934971,-0.5110512766,0.5110512766,0,0,0.2989422205
0x6fecd2316df53383899fde64021c707af90017ab,-12480,-12360,-10.138648,-10.138648,25.34411194,0,0,70.51078072,0,15.40175588,12.56800543,27.96976131
0xcbadef79d6bcf922c94c38ae506dcf0ff110566a,-69060,0,0.651379,0.651379,-0.1125424954,0.1125424954,0.5388365046,-0.3128845344,0.3128845344,0,0,0.2259519702
0x23889c9923d69b31a510ea8fc451a11b6974d862,-69060,0,2.833499,2.833499,0.08405328871,0,2.866472644,0.2346647084,0,0.05107964471,0.04182718302,2.959379472
0xdb6b33b9c48edb61c207a323dbdbda4744ba705a,-69060,0,0.198925,0.198925,-0.001365216857,0.001365216857,0.1975597831,0.001564453153,0,0,0.000278851766,0.1978386349
0x1332f3755f48a9c7f618681ae3bdbe618ddf65d9,-12780,-10980,-4.212786,-4.212786,0.167320265,0,0,0.4659440608,0,0.1016814431,0.08305095231,0.1847323954
0xcbadef79d6bcf922c94c38ae506dcf0ff110566a,-12540,-10980,1.29,1.29,0.3845262095,0,1.440847522,1.069048651,0,0.2336786872,0.1905497162,1.865075926
0x965c74f22b25ab1e5b123695a3c70af449a6ff2b,-12780,-11340,2.29,2.29,0.8456530582,0,2.621745055,2.351364444,0,0.5139080032,0.4191126634,3.554765722
0xcb6db74cc044b2941f8c0a67d1694631cb0bef8f,-12540,-10980,1.0379,1.0379,-0.1420281187,0.1420281187,0.8958718813,-0.3956021188,0.3956021188,0,0,0.5002697625
0xb12c2a73bcac449d71e00cc48eeadaefa912da42,-69060,0,135.546567,135.546567,32.74149639,0,148.3908764,-2.034394857,2.034394857,19.89718699,0,166.2536685
0xf2892d847dcef110b002c05b8f7555a664f4c23e,-69060,0,6.156533,6.156533,0.3155150766,0,6.280307833,0.8763604726,0,0.1917402431,0.1562045274,6.628252604
0x8f79ac5bc4f28b342de766ea722a487e8504eaf6,-69060,0,0.768072,0.768072,0.1126360656,0,0.8122585105,0.3129886616,0,0.06844955505,0.05578782647,0.9364958921
0x4c56847c70e79b5adacd4865ee3e53c115a27dcb,-69060,0,2.209566,2.209566,0.005836166028,0,2.211855496,0.01564956855,0,0.003546670116,0.00278941547,2.218191581
0x80adeadf98252c3038c5849c994ddf1077358181,-12540,-10980,101.010102,101.010102,-7.120630342,7.120630342,93.88947166,-19.83053178,19.83053178,0,0,74.05893988
0x3d3233156c7a58986f05b3f4c8c539c72502b107,-69060,0,22.748077,22.748077,-0.02263088792,0.02263088792,22.72544611,-0.009391921414,0.009391921414,0,0,22.71605419
0x83350cf6f19aa96f10e7734ff96bdb1e8a7fbcde,-12540,-12240,0.61,0.61,1.05081635,0,1.022229489,2.923057636,0,0.6385868613,0.5210125866,2.181828937
0xfa53c5ea99c72b841bc268322cbdf38268156d6e,-69060,0,2.399655,2.399655,-1.125195172,1.125195172,1.274459828,-3.130839476,1.274459828,0,0,0
0x7f062da2c5198615f4874fcce6457d156c515cef,-69060,0,4.35307,4.35307,0.5794864948,0,4.580399373,1.612391484,0,0.3521571223,0.2873964055,5.2199529
0x4cf463b5beab31f894712dd3afff970acbf2ceee,-69060,0,2.261104,2.261104,0.5738476283,0,2.486221276,1.596756152,0,0.3487303522,0.2846095276,3.119561156
0x99289362e062be897caf007fa504bed495bbc39e,-69060,0,2.447441,2.447441,-1.153444277,1.153444277,1.293996723,-3.209177319,1.293996723,0,0,0
0x82b598624540a84bdf93010d4d1d19f0fbe78fd5,-69060,0,0.435675,0.435675,0.02815456103,0,0.4467198798,0.07827458683,0,0.01710968121,0.01395184428,0.4777814053
0x2ee3300306c156948947a9c63959e89d9d60824f,-69060,0,91.007975,91.007975,-0.05140087902,0.05140087902,90.95657412,-0.1429924511,0.1429924511,0,0,90.81358167
0x30a7db0a12a1bf379f9eee767025b9cde61cd018,-12420,-12300,0.7509,0.7509,-0.5580533076,0.5580533076,0.1928466924,-1.547080773,0.1928466924,0,0,0
0x3d3233156c7a58986f05b3f4c8c539c72502b107,-13380,-11640,2.933974,2.933974,2.181889822,0,3.789917406,6.096440368,0,1.325946416,1.0866437,6.202507522
0xe3ece0c0ac3cfa1740580b6302e1358940f74cea,-12540,-10980,0.192,0.192,-0.03079322297,0.03079322297,0.161206777,-0.08538599652,0.08538599652,0,0,0.07582078051
0x4027d9affb7f63f63fd3e189a4b5438c8171eb49,-12540,-10980,0.057083,0.057083,-0.007390374828,0.007390374828,0.04969262517,-0.02049263916,0.02049263916,0,0,0.02919998601
0xbfd9a0ce6d813afadca9db5cef9706c5eae7850e,-12540,-11940,0.5317,0.5317,-0.3896174894,0.3896174894,0.1420825106,-1.080363612,0.1420825106,0,0,0
0xd9c5b1db2d889a8e4323b0f4000bcac2d25039ef,-12540,-12060,0.7688,0.7688,-0.5656220158,0.5656220158,0.2031779842,-1.568403207,0.2031779842,0,0,0
0xb6889091498614bfedccd11c883c4e8dd6c484c2,-12540,-11340,0.1,0.1,-0.02423441947,0.02423441947,0.07576558053,-0.06721011683,0.06721011683,0,0,0.0085554637
0xb49638579ddd492f6c3c83138f101840d62d85df,-12780,-11340,0.5266,0.5266,-0.4879916695,0.4879916695,0.0386083305,-1.254021891,0.0386083305,0,0,0
0x63fb72ff2ed658d053399b6e15d044cd8ff2838d,-12780,-10980,1.011364,1.011364,-0.003666816156,0.003666816156,1.007697184,-0.00942283168,0.00942283168,0,0,0.9982743522
0x46abc34fa33d8191ae0120cb919777291627c699,-12780,-10980,0.471396,0.471396,-0.1833405107,0.1833405107,0.2880554893,-0.4711415855,0.2880554893,0,0,0
0x66735ac5ae66f42328ea5980b458648f06f1e444,-12780,-11340,100,100,-2.312753936,2.312753936,97.68724606,-5.943231713,5.943231713,0,0,91.74401435
0xe03d13094f5710eabeab18cd4ce1d020012c094a,-12780,-10980,2,2,-0.733362519,0.733362519,1.266637481,-1.884566342,1.266637481,0,0,0
0x31ae516fec557f8372343661efbe2e874792fb9f,-12780,-11340,10.100001,10.100001,-4.625513455,4.625513455,5.474487545,-11.88646343,5.474487545,0,0,0
0xea238a7da793fa16ac7dd051bb50e7ce4948f86b,-12780,-11160,0.05,0.05,-0.00613930974,0.00613930974,0.04386069026,-0.01577655787,0.01577655787,0,0,0.02808413239
0x2b898a0e434e4f43c68ee3d6eb46ac0f9f994052,-12780,-9540,0.251,0.251,-0.05890808852,0.05890808852,0.1920919115,-0.1513798828,0.1513798828,0,0,0.04071202868
0x993f759b607bb3831e4d957fb7aedadd7447726f,-12780,-10980,6,6,-0.916703171,0.916703171,5.083296829,-2.355707928,2.355707928,0,0,2.727588901
0x16d20d382629d3b5ec178844fc253f78d1d04a64,-12480,-11820,0.441728,0.441728,-0.1495637267,0.1495637267,0.2921642733,-0.4135987873,0.2921642733,0,0,0
0xe2500236837ea44f06f9aef6e473ed2de80c9ada,-12480,-12120,0.156544,0.156544,-0.1157959824,0.1157959824,0.0407480176,-0.3186143178,0.0407480176,0,0,0
0x32ede625335adda96dbff368799dcc0bacbf10d9,-12420,-10920,0.05,0.05,-0.009157764091,0.009157764091,0.04084223591,-0.02493583887,0.02493583887,0,0,0.01590639704
0x13a5e7bde7477616c953ac4d4a1a82f751053efb,-12780,-10620,0.14,0.131847,-0.6392990739,0.131847,0,-0.01544115719,0,0,0,0
0xb28f71336541bb3fa6bca01d6bec89ba75495000,-12540,-11160,0.0136,0.0136,-0.02235547538,0.0136,0,-0.06122222303,0,0,0,0
0x9445a804320f724092f2e3798542af8070d2217c,-16860,-12240,0.149075,0.149075,0.07625978305,0,0.1789912945,0.2088786716,0,0.04634348856,0.03723101989,0.2625658029
